step,x,y,new_color,ant_dx,ant_dy
1102,103,93,1,1,0
1103,104,93,0,0,-1
1104,104,92,0,-1,0
1105,103,92,1,0,-1
1106,103,91,0,-1,0
1107,102,91,1,0,-1
1108,102,90,1,1,0
1109,103,90,1,0,1
1110,103,91,1,-1,0
1111,102,91,0,0,1
1112,102,92,1,-1,0
1113,101,92,0,0,1
1114,101,93,0,1,0
1115,102,93,0,0,-1
1116,102,92,0,-1,0
1117,101,92,1,0,-1
1118,101,91,1,1,0
1119,102,91,1,0,1
1120,102,92,1,-1,0
1121,101,92,0,0,1
1122,101,93,1,-1,0
1123,100,93,1,0,-1
1124,100,92,1,1,0
1125,101,92,1,0,1
1126,101,93,0,1,0
1127,102,93,1,0,1
1128,102,94,1,-1,0
1129,101,94,0,0,1
1130,101,95,1,-1,0
1131,100,95,1,0,-1
1132,100,94,1,1,0
1133,101,94,1,0,1
1134,101,95,0,1,0
1135,102,95,1,0,1
1136,102,96,1,-1,0
1137,101,96,0,0,1
1138,101,97,0,1,0
1139,102,97,0,0,-1
1140,102,96,0,-1,0
1141,101,96,1,0,-1
1142,101,95,1,1,0
1143,102,95,0,0,-1
1144,102,94,0,-1,0
1145,101,94,0,0,1
1146,101,95,0,1,0
1147,102,95,1,0,1
1148,102,96,1,-1,0
1149,101,96,0,0,1
1150,101,97,1,-1,0
1151,100,97,1,0,-1
1152,100,96,0,-1,0
1153,99,96,0,0,1
1154,99,97,1,-1,0
1155,98,97,1,0,-1
1156,98,96,1,1,0
1157,99,96,1,0,1
1158,99,97,0,1,0
1159,100,97,0,0,-1
1160,100,96,1,1,0
1161,101,96,1,0,1
1162,101,97,0,1,0
1163,102,97,1,0,1
1164,102,98,1,-1,0
1165,101,98,1,0,-1
1166,101,97,1,1,0
1167,102,97,0,0,-1
1168,102,96,0,-1,0
1169,101,96,0,0,1
1170,101,97,0,1,0
1171,102,97,1,0,1
1172,102,98,0,1,0
1173,103,98,1,0,1
1174,103,99,1,-1,0
1175,102,99,0,0,1
1176,102,100,1,-1,0
1177,101,100,1,0,-1
1178,101,99,0,-1,0
1179,100,99,1,0,-1
1180,100,98,0,-1,0
1181,99,98,0,0,1
1182,99,99,1,-1,0
1183,98,99,0,0,1
1184,98,100,1,-1,0
1185,97,100,1,0,-1
1186,97,99,1,1,0
1187,98,99,1,0,1
1188,98,100,0,1,0
1189,99,100,0,0,-1
1190,99,99,0,-1,0
1191,98,99,0,0,1
1192,98,100,1,-1,0
1193,97,100,0,0,1
1194,97,101,1,-1,0
1195,96,101,0,0,1
1196,96,102,1,-1,0
1197,95,102,1,0,-1
1198,95,101,1,1,0
1199,96,101,1,0,1
1200,96,102,0,1,0
1201,97,102,1,0,1
1202,97,103,1,-1,0
1203,96,103,1,0,-1
1204,96,102,1,1,0
1205,97,102,0,0,-1
1206,97,101,0,-1,0
1207,96,101,0,0,1
1208,96,102,0,1,0
1209,97,102,1,0,1
1210,97,103,0,1,0
1211,98,103,1,0,1
1212,98,104,0,1,0
1213,99,104,1,0,1
1214,99,105,1,-1,0
1215,98,105,1,0,-1
1216,98,104,1,1,0
1217,99,104,0,0,-1
1218,99,103,1,1,0
1219,100,103,1,0,1
1220,100,104,1,-1,0
1221,99,104,1,0,-1
1222,99,103,0,-1,0
1223,98,103,0,0,1
1224,98,104,0,1,0
1225,99,104,0,0,-1
1226,99,103,1,1,0
1227,100,103,0,0,-1
1228,100,102,1,1,0
1229,101,102,1,0,1
1230,101,103,0,1,0
1231,102,103,0,0,-1
1232,102,102,1,1,0
1233,103,102,1,0,1
1234,103,103,0,1,0
1235,104,103,0,0,-1
1236,104,102,1,1,0
1237,105,102,0,0,-1
1238,105,101,1,1,0
1239,106,101,1,0,1
1240,106,102,0,1,0
1241,107,102,0,0,-1
1242,107,101,1,1,0
1243,108,101,1,0,1
1244,108,102,1,-1,0
1245,107,102,1,0,-1
1246,107,101,0,-1,0
1247,106,101,0,0,1
1248,106,102,1,-1,0
1249,105,102,1,0,-1
1250,105,101,0,-1,0
1251,104,101,0,0,1
1252,104,102,0,1,0
1253,105,102,0,0,-1
1254,105,101,1,1,0
1255,106,101,1,0,1
1256,106,102,0,1,0
1257,107,102,0,0,-1
1258,107,101,1,1,0
1259,108,101,0,0,-1
1260,108,100,1,1,0
1261,109,100,1,0,1
1262,109,101,1,-1,0
1263,108,101,1,0,-1
1264,108,100,0,-1,0
1265,107,100,0,0,1
1266,107,101,0,1,0
1267,108,101,0,0,-1
1268,108,100,1,1,0
1269,109,100,0,0,-1
1270,109,99,1,1,0
1271,110,99,1,0,1
1272,110,100,1,-1,0
1273,109,100,1,0,-1
1274,109,99,0,-1,0
1275,108,99,0,0,1
1276,108,100,0,1,0
1277,109,100,0,0,-1
1278,109,99,1,1,0
1279,110,99,0,0,-1
1280,110,98,1,1,0
1281,111,98,0,0,-1
1282,111,97,0,-1,0
1283,110,97,1,0,-1
1284,110,96,1,1,0
1285,111,96,0,0,-1
1286,111,95,1,1,0
1287,112,95,1,0,1
1288,112,96,1,-1,0
1289,111,96,1,0,-1
1290,111,95,0,-1,0
1291,110,95,0,0,1
1292,110,96,0,1,0
1293,111,96,0,0,-1
1294,111,95,1,1,0
1295,112,95,0,0,-1
1296,112,94,1,1,0
1297,113,94,1,0,1
1298,113,95,1,-1,0
1299,112,95,1,0,-1
1300,112,94,0,-1,0
1301,111,94,1,0,-1
1302,111,93,0,-1,0
1303,110,93,1,0,-1
1304,110,92,1,1,0
1305,111,92,0,0,-1
1306,111,91,1,1,0
1307,112,91,1,0,1
1308,112,92,1,-1,0
1309,111,92,1,0,-1
1310,111,91,0,-1,0
1311,110,91,0,0,1
1312,110,92,0,1,0
1313,111,92,0,0,-1
1314,111,91,1,1,0
1315,112,91,0,0,-1
1316,112,90,1,1,0
1317,113,90,1,0,1
1318,113,91,1,-1,0
1319,112,91,1,0,-1
1320,112,90,0,-1,0
1321,111,90,1,0,-1
1322,111,89,1,1,0
1323,112,89,1,0,1
1324,112,90,1,-1,0
1325,111,90,0,0,1
1326,111,91,0,1,0
1327,112,91,0,0,-1
1328,112,90,0,-1,0
1329,111,90,1,0,-1
1330,111,89,0,-1,0
1331,110,89,1,0,-1
1332,110,88,1,1,0
1333,111,88,1,0,1
1334,111,89,1,-1,0
1335,110,89,0,0,1
1336,110,90,1,-1,0
1337,109,90,0,0,1
1338,109,91,1,-1,0
1339,108,91,1,0,-1
1340,108,90,0,-1,0
1341,107,90,0,0,1
1342,107,91,0,1,0
1343,108,91,0,0,-1
1344,108,90,1,1,0
1345,109,90,1,0,1
1346,109,91,0,1,0
1347,110,91,1,0,1
1348,110,92,1,-1,0
1349,109,92,1,0,-1
1350,109,91,1,1,0
1351,110,91,0,0,-1
1352,110,90,0,-1,0
1353,109,90,0,0,1
1354,109,91,0,1,0
1355,110,91,1,0,1
1356,110,92,0,1,0
1357,111,92,1,0,1
1358,111,93,1,-1,0
1359,110,93,0,0,1
1360,110,94,0,1,0
1361,111,94,0,0,-1
1362,111,93,0,-1,0
1363,110,93,1,0,-1
1364,110,92,1,1,0
1365,111,92,0,0,-1
1366,111,91,1,1,0
1367,112,91,1,0,1
1368,112,92,0,1,0
1369,113,92,1,0,1
1370,113,93,1,-1,0
1371,112,93,1,0,-1
1372,112,92,1,1,0
1373,113,92,0,0,-1
1374,113,91,0,-1,0
1375,112,91,0,0,1
1376,112,92,0,1,0
1377,113,92,1,0,1
1378,113,93,0,1,0
1379,114,93,1,0,1
1380,114,94,1,-1,0
1381,113,94,0,0,1
1382,113,95,0,1,0
1383,114,95,1,0,1
1384,114,96,1,-1,0
1385,113,96,1,0,-1
1386,113,95,1,1,0
1387,114,95,0,0,-1
1388,114,94,0,-1,0
1389,113,94,1,0,-1
1390,113,93,1,1,0
1391,114,93,0,0,-1
1392,114,92,1,1,0
1393,115,92,1,0,1
1394,115,93,1,-1,0
1395,114,93,1,0,-1
1396,114,92,0,-1,0
1397,113,92,0,0,1
1398,113,93,0,1,0
1399,114,93,0,0,-1
1400,114,92,1,1,0
1401,115,92,0,0,-1
1402,115,91,1,1,0
1403,116,91,1,0,1
1404,116,92,1,-1,0
1405,115,92,1,0,-1
1406,115,91,0,-1,0
1407,114,91,1,0,-1
1408,114,90,1,1,0
1409,115,90,1,0,1
1410,115,91,1,-1,0
1411,114,91,0,0,1
1412,114,92,0,1,0
1413,115,92,0,0,-1
1414,115,91,0,-1,0
1415,114,91,1,0,-1
1416,114,90,0,-1,0
1417,113,90,0,0,1
1418,113,91,1,-1,0
1419,112,91,1,0,-1
1420,112,90,1,1,0
1421,113,90,1,0,1
1422,113,91,0,1,0
1423,114,91,0,0,-1
1424,114,90,1,1,0
1425,115,90,0,0,-1
1426,115,89,1,1,0
1427,116,89,1,0,1
1428,116,90,1,-1,0
1429,115,90,1,0,-1
1430,115,89,0,-1,0
1431,114,89,1,0,-1
1432,114,88,1,1,0
1433,115,88,1,0,1
1434,115,89,1,-1,0
1435,114,89,0,0,1
1436,114,90,0,1,0
1437,115,90,0,0,-1
1438,115,89,0,-1,0
1439,114,89,1,0,-1
1440,114,88,0,-1,0
1441,113,88,1,0,-1
1442,113,87,1,1,0
1443,114,87,1,0,1
1444,114,88,1,-1,0
1445,113,88,0,0,1
1446,113,89,1,-1,0
1447,112,89,0,0,1
1448,112,90,0,1,0
1449,113,90,0,0,-1
1450,113,89,0,-1,0
1451,112,89,1,0,-1
1452,112,88,1,1,0
1453,113,88,1,0,1
1454,113,89,1,-1,0
1455,112,89,0,0,1
1456,112,90,1,-1,0
1457,111,90,0,0,1
1458,111,91,0,1,0
1459,112,91,0,0,-1
1460,112,90,0,-1,0
1461,111,90,1,0,-1
1462,111,89,0,-1,0
1463,110,89,1,0,-1
1464,110,88,0,-1,0
1465,109,88,1,0,-1
1466,109,87,1,1,0
1467,110,87,1,0,1
1468,110,88,1,-1,0
1469,109,88,0,0,1
1470,109,89,1,-1,0
1471,108,89,1,0,-1
1472,108,88,1,1,0
1473,109,88,1,0,1
1474,109,89,0,1,0
1475,110,89,0,0,-1
1476,110,88,0,-1,0
1477,109,88,0,0,1
1478,109,89,1,-1,0
1479,108,89,0,0,1
1480,108,90,0,1,0
1481,109,90,1,0,1
1482,109,91,1,-1,0
1483,108,91,1,0,-1
1484,108,90,1,1,0
1485,109,90,0,0,-1
1486,109,89,0,-1,0
1487,108,89,1,0,-1
1488,108,88,0,-1,0
1489,107,88,1,0,-1
1490,107,87,1,1,0
1491,108,87,1,0,1
1492,108,88,1,-1,0
1493,107,88,0,0,1
1494,107,89,1,-1,0
1495,106,89,1,0,-1
1496,106,88,1,1,0
1497,107,88,1,0,1
1498,107,89,0,1,0
1499,108,89,0,0,-1
1500,108,88,0,-1,0
1501,107,88,0,0,1
1502,107,89,1,-1,0
1503,106,89,0,0,1
1504,106,90,0,1,0
1505,107,90,1,0,1
1506,107,91,1,-1,0
1507,106,91,0,0,1
1508,106,92,0,1,0
1509,107,92,0,0,-1
1510,107,91,0,-1,0
1511,106,91,1,0,-1
1512,106,90,1,1,0
1513,107,90,0,0,-1
1514,107,89,0,-1,0
1515,106,89,1,0,-1
1516,106,88,0,-1,0
1517,105,88,1,0,-1
1518,105,87,1,1,0
1519,106,87,1,0,1
1520,106,88,1,-1,0
1521,105,88,0,0,1
1522,105,89,1,-1,0
1523,104,89,1,0,-1
1524,104,88,1,1,0
1525,105,88,1,0,1
1526,105,89,0,1,0
1527,106,89,0,0,-1
1528,106,88,0,-1,0
1529,105,88,0,0,1
1530,105,89,1,-1,0
1531,104,89,0,0,1
1532,104,90,1,-1,0
1533,103,90,0,0,1
1534,103,91,0,1,0
1535,104,91,0,0,-1
1536,104,90,0,-1,0
1537,103,90,1,0,-1
1538,103,89,1,1,0
1539,104,89,1,0,1
1540,104,90,1,-1,0
1541,103,90,0,0,1
1542,103,91,1,-1,0
1543,102,91,0,0,1
1544,102,92,0,1,0
1545,103,92,0,0,-1
1546,103,91,0,-1,0
1547,102,91,1,0,-1
1548,102,90,0,-1,0
1549,101,90,1,0,-1
1550,101,89,1,1,0
1551,102,89,1,0,1
1552,102,90,1,-1,0
1553,101,90,0,0,1
1554,101,91,0,1,0
1555,102,91,0,0,-1
1556,102,90,0,-1,0
1557,101,90,1,0,-1
1558,101,89,0,-1,0
1559,100,89,1,0,-1
1560,100,88,1,1,0
1561,101,88,1,0,1
1562,101,89,1,-1,0
1563,100,89,0,0,1
1564,100,90,1,-1,0
1565,99,90,1,0,-1
1566,99,89,1,1,0
1567,100,89,1,0,1
1568,100,90,0,1,0
1569,101,90,0,0,-1
1570,101,89,0,-1,0
1571,100,89,0,0,1
1572,100,90,1,-1,0
1573,99,90,0,0,1
1574,99,91,0,1,0
1575,100,91,0,0,-1
1576,100,90,0,-1,0
1577,99,90,1,0,-1
1578,99,89,0,-1,0
1579,98,89,1,0,-1
1580,98,88,1,1,0
1581,99,88,1,0,1
1582,99,89,1,-1,0
1583,98,89,0,0,1
1584,98,90,1,-1,0
1585,97,90,1,0,-1
1586,97,89,1,1,0
1587,98,89,1,0,1
1588,98,90,0,1,0
1589,99,90,0,0,-1
1590,99,89,0,-1,0
1591,98,89,0,0,1
1592,98,90,1,-1,0
1593,97,90,0,0,1
1594,97,91,1,-1,0
1595,96,91,1,0,-1
1596,96,90,1,1,0
1597,97,90,1,0,1
1598,97,91,0,1,0
1599,98,91,1,0,1
1600,98,92,0,1,0
1601,99,92,1,0,1
1602,99,93,0,1,0
1603,100,93,0,0,-1
1604,100,92,0,-1,0
1605,99,92,0,0,1
1606,99,93,1,-1,0
1607,98,93,1,0,-1
1608,98,92,1,1,0
1609,99,92,1,0,1
1610,99,93,0,1,0
1611,100,93,1,0,1
1612,100,94,0,1,0
1613,101,94,1,0,1
1614,101,95,1,-1,0
1615,100,95,0,0,1
1616,100,96,0,1,0
1617,101,96,1,0,1
1618,101,97,1,-1,0
1619,100,97,1,0,-1
1620,100,96,1,1,0
1621,101,96,0,0,-1
1622,101,95,0,-1,0
1623,100,95,1,0,-1
1624,100,94,1,1,0
1625,101,94,0,0,-1
1626,101,93,1,1,0
1627,102,93,0,0,-1
1628,102,92,1,1,0
1629,103,92,1,0,1
1630,103,93,0,1,0
1631,104,93,1,0,1
1632,104,94,0,1,0
1633,105,94,0,0,-1
1634,105,93,1,1,0
1635,106,93,0,0,-1
1636,106,92,1,1,0
1637,107,92,1,0,1
1638,107,93,1,-1,0
1639,106,93,1,0,-1
1640,106,92,0,-1,0
1641,105,92,1,0,-1
1642,105,91,0,-1,0
1643,104,91,1,0,-1
1644,104,90,0,-1,0
1645,103,90,1,0,-1
1646,103,89,0,-1,0
1647,102,89,0,0,1
1648,102,90,1,-1,0
1649,101,90,1,0,-1
1650,101,89,1,1,0
1651,102,89,1,0,1
1652,102,90,0,1,0
1653,103,90,0,0,-1
1654,103,89,1,1,0
1655,104,89,0,0,-1
1656,104,88,0,-1,0
1657,103,88,1,0,-1
1658,103,87,1,1,0
1659,104,87,1,0,1
1660,104,88,1,-1,0
1661,103,88,0,0,1
1662,103,89,0,1,0
1663,104,89,1,0,1
1664,104,90,1,-1,0
1665,103,90,1,0,-1
1666,103,89,1,1,0
1667,104,89,0,0,-1
1668,104,88,0,-1,0
1669,103,88,1,0,-1
1670,103,87,0,-1,0
1671,102,87,1,0,-1
1672,102,86,1,1,0
1673,103,86,1,0,1
1674,103,87,1,-1,0
1675,102,87,0,0,1
1676,102,88,1,-1,0
1677,101,88,0,0,1
1678,101,89,0,1,0
1679,102,89,0,0,-1
1680,102,88,0,-1,0
1681,101,88,1,0,-1
1682,101,87,1,1,0
1683,102,87,1,0,1
1684,102,88,1,-1,0
1685,101,88,0,0,1
1686,101,89,1,-1,0
1687,100,89,1,0,-1
1688,100,88,0,-1,0
1689,99,88,0,0,1
1690,99,89,1,-1,0
1691,98,89,1,0,-1
1692,98,88,0,-1,0
1693,97,88,1,0,-1
1694,97,87,1,1,0
1695,98,87,1,0,1
1696,98,88,1,-1,0
1697,97,88,0,0,1
1698,97,89,0,1,0
1699,98,89,0,0,-1
1700,98,88,0,-1,0
1701,97,88,1,0,-1
1702,97,87,0,-1,0
1703,96,87,1,0,-1
1704,96,86,1,1,0
1705,97,86,1,0,1
1706,97,87,1,-1,0
1707,96,87,0,0,1
1708,96,88,1,-1,0
1709,95,88,1,0,-1
1710,95,87,1,1,0
1711,96,87,1,0,1
1712,96,88,0,1,0
1713,97,88,0,0,-1
1714,97,87,0,-1,0
1715,96,87,0,0,1
1716,96,88,1,-1,0
1717,95,88,0,0,1
1718,95,89,1,-1,0
1719,94,89,1,0,-1
1720,94,88,1,1,0
1721,95,88,1,0,1
1722,95,89,0,1,0
1723,96,89,1,0,1
1724,96,90,0,1,0
1725,97,90,0,0,-1
1726,97,89,1,1,0
1727,98,89,1,0,1
1728,98,90,0,1,0
1729,99,90,1,0,1
1730,99,91,1,-1,0
1731,98,91,0,0,1
1732,98,92,0,1,0
1733,99,92,0,0,-1
1734,99,91,0,-1,0
1735,98,91,1,0,-1
1736,98,90,1,1,0
1737,99,90,0,0,-1
1738,99,89,0,-1,0
1739,98,89,0,0,1
1740,98,90,0,1,0
1741,99,90,1,0,1
1742,99,91,1,-1,0
1743,98,91,0,0,1
1744,98,92,1,-1,0
1745,97,92,1,0,-1
1746,97,91,1,1,0
1747,98,91,1,0,1
1748,98,92,0,1,0
1749,99,92,1,0,1
1750,99,93,1,-1,0
1751,98,93,0,0,1
1752,98,94,0,1,0
1753,99,94,1,0,1
1754,99,95,0,1,0
1755,100,95,0,0,-1
1756,100,94,0,-1,0
1757,99,94,0,0,1
1758,99,95,1,-1,0
1759,98,95,0,0,1
1760,98,96,0,1,0
1761,99,96,0,0,-1
1762,99,95,0,-1,0
1763,98,95,1,0,-1
1764,98,94,1,1,0
1765,99,94,1,0,1
1766,99,95,1,-1,0
1767,98,95,0,0,1
1768,98,96,1,-1,0
1769,97,96,1,0,-1
1770,97,95,0,-1,0
1771,96,95,0,0,1
1772,96,96,1,-1,0
1773,95,96,1,0,-1
1774,95,95,0,-1,0
1775,94,95,0,0,1
1776,94,96,1,-1,0
1777,93,96,1,0,-1
1778,93,95,1,1,0
1779,94,95,1,0,1
1780,94,96,0,1,0
1781,95,96,0,0,-1
1782,95,95,1,1,0
1783,96,95,1,0,1
1784,96,96,0,1,0
1785,97,96,0,0,-1
1786,97,95,1,1,0
1787,98,95,1,0,1
1788,98,96,0,1,0
1789,99,96,1,0,1
1790,99,97,1,-1,0
1791,98,97,0,0,1
1792,98,98,0,1,0
1793,99,98,1,0,1
1794,99,99,1,-1,0
1795,98,99,1,0,-1
1796,98,98,1,1,0
1797,99,98,0,0,-1
1798,99,97,0,-1,0
1799,98,97,1,0,-1
1800,98,96,1,1,0
1801,99,96,0,0,-1
1802,99,95,0,-1,0
1803,98,95,0,0,1
1804,98,96,0,1,0
1805,99,96,1,0,1
1806,99,97,1,-1,0
1807,98,97,0,0,1
1808,98,98,0,1,0
1809,99,98,1,0,1
1810,99,99,0,1,0
1811,100,99,0,0,-1
1812,100,98,1,1,0
1813,101,98,0,0,-1
1814,101,97,0,-1,0
1815,100,97,0,0,1
1816,100,98,0,1,0
1817,101,98,1,0,1
1818,101,99,1,-1,0
1819,100,99,1,0,-1
1820,100,98,1,1,0
1821,101,98,0,0,-1
1822,101,97,1,1,0
1823,102,97,0,0,-1
1824,102,96,1,1,0
1825,103,96,1,0,1
1826,103,97,0,1,0
1827,104,97,1,0,1
1828,104,98,1,-1,0
1829,103,98,0,0,1
1830,103,99,0,1,0
1831,104,99,1,0,1
1832,104,100,0,1,0
1833,105,100,0,0,-1
1834,105,99,1,1,0
1835,106,99,0,0,-1
1836,106,98,1,1,0
1837,107,98,0,0,-1
1838,107,97,1,1,0
1839,108,97,1,0,1
1840,108,98,1,-1,0
1841,107,98,1,0,-1
1842,107,97,0,-1,0
1843,106,97,0,0,1
1844,106,98,0,1,0
1845,107,98,0,0,-1
1846,107,97,1,1,0
1847,108,97,0,0,-1
1848,108,96,0,-1,0
1849,107,96,0,0,1
1850,107,97,0,1,0
1851,108,97,1,0,1
1852,108,98,0,1,0
1853,109,98,1,0,1
1854,109,99,0,1,0
1855,110,99,1,0,1
1856,110,100,0,1,0
1857,111,100,0,0,-1
1858,111,99,0,-1,0
1859,110,99,0,0,1
1860,110,100,1,-1,0
1861,109,100,1,0,-1
1862,109,99,1,1,0
1863,110,99,1,0,1
1864,110,100,0,1,0
1865,111,100,1,0,1
1866,111,101,0,1,0
1867,112,101,1,0,1
1868,112,102,1,-1,0
1869,111,102,1,0,-1
1870,111,101,1,1,0
1871,112,101,0,0,-1
1872,112,100,1,1,0
1873,113,100,1,0,1
1874,113,101,1,-1,0
1875,112,101,1,0,-1
1876,112,100,0,-1,0
1877,111,100,0,0,1
1878,111,101,0,1,0
1879,112,101,0,0,-1
1880,112,100,1,1,0
1881,113,100,0,0,-1
1882,113,99,1,1,0
1883,114,99,1,0,1
1884,114,100,1,-1,0
1885,113,100,1,0,-1
1886,113,99,0,-1,0
1887,112,99,1,0,-1
1888,112,98,1,1,0
1889,113,98,1,0,1
1890,113,99,1,-1,0
1891,112,99,0,0,1
1892,112,100,0,1,0
1893,113,100,0,0,-1
1894,113,99,0,-1,0
1895,112,99,1,0,-1
1896,112,98,0,-1,0
1897,111,98,1,0,-1
1898,111,97,1,1,0
1899,112,97,1,0,1
1900,112,98,1,-1,0
1901,111,98,0,0,1
1902,111,99,1,-1,0
1903,110,99,0,0,1
1904,110,100,1,-1,0
1905,109,100,0,0,1
1906,109,101,0,1,0
1907,110,101,1,0,1
1908,110,102,0,1,0
1909,111,102,0,0,-1
1910,111,101,1,1,0
1911,112,101,1,0,1
1912,112,102,0,1,0
1913,113,102,1,0,1
1914,113,103,1,-1,0
1915,112,103,1,0,-1
1916,112,102,1,1,0
1917,113,102,0,0,-1
1918,113,101,0,-1,0
1919,112,101,0,0,1
1920,112,102,0,1,0
1921,113,102,1,0,1
1922,113,103,0,1,0
1923,114,103,1,0,1
1924,114,104,1,-1,0
1925,113,104,1,0,-1
1926,113,103,1,1,0
1927,114,103,0,0,-1
1928,114,102,1,1,0
1929,115,102,1,0,1
1930,115,103,1,-1,0
1931,114,103,1,0,-1
1932,114,102,0,-1,0
1933,113,102,0,0,1
1934,113,103,0,1,0
1935,114,103,0,0,-1
1936,114,102,1,1,0
1937,115,102,0,0,-1
1938,115,101,1,1,0
1939,116,101,1,0,1
1940,116,102,1,-1,0
1941,115,102,1,0,-1
1942,115,101,0,-1,0
1943,114,101,1,0,-1
1944,114,100,0,-1,0
1945,113,100,1,0,-1
1946,113,99,1,1,0
1947,114,99,0,0,-1
1948,114,98,1,1,0
1949,115,98,1,0,1
1950,115,99,1,-1,0
1951,114,99,1,0,-1
1952,114,98,0,-1,0
1953,113,98,0,0,1
1954,113,99,0,1,0
1955,114,99,0,0,-1
1956,114,98,1,1,0
1957,115,98,0,0,-1
1958,115,97,1,1,0
1959,116,97,1,0,1
1960,116,98,1,-1,0
1961,115,98,1,0,-1
1962,115,97,0,-1,0
1963,114,97,1,0,-1
1964,114,96,0,-1,0
1965,113,96,0,0,1
1966,113,97,1,-1,0
1967,112,97,0,0,1
1968,112,98,0,1,0
1969,113,98,1,0,1
1970,113,99,1,-1,0
1971,112,99,0,0,1
1972,112,100,1,-1,0
1973,111,100,1,0,-1
1974,111,99,0,-1,0
1975,110,99,1,0,-1
1976,110,98,0,-1,0
1977,109,98,0,0,1
1978,109,99,0,1,0
1979,110,99,0,0,-1
1980,110,98,1,1,0
1981,111,98,1,0,1
1982,111,99,1,-1,0
1983,110,99,1,0,-1
1984,110,98,0,-1,0
1985,109,98,1,0,-1
1986,109,97,1,1,0
1987,110,97,0,0,-1
1988,110,96,1,1,0
1989,111,96,1,0,1
1990,111,97,0,1,0
1991,112,97,1,0,1
1992,112,98,1,-1,0
1993,111,98,0,0,1
1994,111,99,0,1,0
1995,112,99,1,0,1
1996,112,100,0,1,0
1997,113,100,0,0,-1
1998,113,99,0,-1,0
1999,112,99,0,0,1
2000,112,100,1,-1,0
2001,111,100,0,0,1
2002,111,101,0,1,0
2003,112,101,1,0,1
2004,112,102,1,-1,0
2005,111,102,1,0,-1
2006,111,101,1,1,0
2007,112,101,0,0,-1
2008,112,100,0,-1,0
2009,111,100,1,0,-1
2010,111,99,1,1,0
2011,112,99,1,0,1
2012,112,100,1,-1,0
2013,111,100,0,0,1
2014,111,101,0,1,0
2015,112,101,1,0,1
2016,112,102,0,1,0
2017,113,102,1,0,1
2018,113,103,1,-1,0
2019,112,103,0,0,1
2020,112,104,1,-1,0
2021,111,104,1,0,-1
2022,111,103,1,1,0
2023,112,103,1,0,1
2024,112,104,0,1,0
2025,113,104,0,0,-1
2026,113,103,0,-1,0
2027,112,103,0,0,1
2028,112,104,1,-1,0
2029,111,104,0,0,1
2030,111,105,1,-1,0
2031,110,105,1,0,-1
2032,110,104,1,1,0
2033,111,104,1,0,1
2034,111,105,0,1,0
2035,112,105,1,0,1
2036,112,106,1,-1,0
2037,111,106,1,0,-1
2038,111,105,1,1,0
2039,112,105,0,0,-1
2040,112,104,0,-1,0
2041,111,104,0,0,1
2042,111,105,0,1,0
2043,112,105,1,0,1
2044,112,106,0,1,0
2045,113,106,1,0,1
2046,113,107,1,-1,0
2047,112,107,1,0,-1
2048,112,106,1,1,0
2049,113,106,0,0,-1
2050,113,105,1,1,0
2051,114,105,1,0,1
2052,114,106,1,-1,0
2053,113,106,1,0,-1
2054,113,105,0,-1,0
2055,112,105,0,0,1
2056,112,106,0,1,0
2057,113,106,0,0,-1
2058,113,105,1,1,0
2059,114,105,0,0,-1
2060,114,104,0,-1,0
2061,113,104,1,0,-1
2062,113,103,1,1,0
2063,114,103,1,0,1
2064,114,104,1,-1,0
2065,113,104,0,0,1
2066,113,105,0,1,0
2067,114,105,1,0,1
2068,114,106,0,1,0
2069,115,106,1,0,1
2070,115,107,1,-1,0
2071,114,107,1,0,-1
2072,114,106,1,1,0
2073,115,106,0,0,-1
2074,115,105,1,1,0
2075,116,105,1,0,1
2076,116,106,1,-1,0
2077,115,106,1,0,-1
2078,115,105,0,-1,0
2079,114,105,0,0,1
2080,114,106,0,1,0
2081,115,106,0,0,-1
2082,115,105,1,1,0
2083,116,105,0,0,-1
2084,116,104,1,1,0
2085,117,104,1,0,1
2086,117,105,1,-1,0
2087,116,105,1,0,-1
2088,116,104,0,-1,0
2089,115,104,1,0,-1
2090,115,103,0,-1,0
2091,114,103,0,0,1
2092,114,104,0,1,0
2093,115,104,0,0,-1
2094,115,103,1,1,0
2095,116,103,1,0,1
2096,116,104,1,-1,0
2097,115,104,1,0,-1
2098,115,103,0,-1,0
2099,114,103,1,0,-1
2100,114,102,0,-1,0
2101,113,102,0,0,1
2102,113,103,0,1,0
2103,114,103,0,0,-1
2104,114,102,1,1,0
2105,115,102,0,0,-1
2106,115,101,1,1,0
2107,116,101,0,0,-1
2108,116,100,1,1,0
2109,117,100,1,0,1
2110,117,101,1,-1,0
2111,116,101,1,0,-1
2112,116,100,0,-1,0
2113,115,100,1,0,-1
2114,115,99,0,-1,0
2115,114,99,1,0,-1
2116,114,98,0,-1,0
2117,113,98,0,0,1
2118,113,99,1,-1,0
2119,112,99,0,0,1
2120,112,100,0,1,0
2121,113,100,1,0,1
2122,113,101,1,-1,0
2123,112,101,0,0,1
2124,112,102,1,-1,0
2125,111,102,0,0,1
2126,111,103,0,1,0
2127,112,103,1,0,1
2128,112,104,1,-1,0
2129,111,104,1,0,-1
2130,111,103,1,1,0
2131,112,103,0,0,-1
2132,112,102,0,-1,0
2133,111,102,1,0,-1
2134,111,101,1,1,0
2135,112,101,1,0,1
2136,112,102,1,-1,0
2137,111,102,0,0,1
